Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[445]    0.0    0.00    0.00      54         decltype ((get<0>)((forward<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&) const [445]
                0.00    0.00      54/54          std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>& std::forward<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&>(std::remove_reference<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&>::type&) [449]
                0.00    0.00      54/54          std::tuple_element<0ull, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle> >::type& std::get<0ull, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&) [448]
-----------------------------------------------
                0.00    0.00      54/54          std::tuple_element<0ull, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle> >::type& std::get<0ull, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&) [448]
[446]    0.0    0.00    0.00      54         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::__pair_get<0ull>::__get<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&) [446]
-----------------------------------------------
                0.00    0.00      54/54          void std::vector<Node_N_Puzzle, std::allocator<Node_N_Puzzle> >::emplace_back<Node_N_Puzzle>(Node_N_Puzzle&&) [406]
[447]    0.0    0.00    0.00      54         void std::vector<Node_N_Puzzle, std::allocator<Node_N_Puzzle> >::_M_realloc_insert<Node_N_Puzzle>(__gnu_cxx::__normal_iterator<Node_N_Puzzle*, std::vector<Node_N_Puzzle, std::allocator<Node_N_Puzzle> > >, Node_N_Puzzle&&) [447]
                0.00    0.00     162/428         std::_Vector_base<Node_N_Puzzle, std::allocator<Node_N_Puzzle> >::_M_get_Tp_allocator() [184]
                0.00    0.00     108/540         __gnu_cxx::__normal_iterator<Node_N_Puzzle*, std::vector<Node_N_Puzzle, std::allocator<Node_N_Puzzle> > >::base() const [152]
                0.00    0.00     108/180         Node_N_Puzzle* std::__uninitialized_move_if_noexcept_a<Node_N_Puzzle*, Node_N_Puzzle*, std::allocator<Node_N_Puzzle> >(Node_N_Puzzle*, Node_N_Puzzle*, Node_N_Puzzle*, std::allocator<Node_N_Puzzle>&) [258]
                0.00    0.00      54/90          std::vector<Node_N_Puzzle, std::allocator<Node_N_Puzzle> >::_M_check_len(unsigned long long, char const*) const [362]
                0.00    0.00      54/108         std::vector<Node_N_Puzzle, std::allocator<Node_N_Puzzle> >::begin() [335]
                0.00    0.00      54/90          __gnu_cxx::__normal_iterator<Node_N_Puzzle*, std::vector<Node_N_Puzzle, std::allocator<Node_N_Puzzle> > >::difference_type __gnu_cxx::operator-<Node_N_Puzzle*, std::vector<Node_N_Puzzle, std::allocator<Node_N_Puzzle> > >(__gnu_cxx::__normal_iterator<Node_N_Puzzle*, std::vector<Node_N_Puzzle, std::allocator<Node_N_Puzzle> > > const&, __gnu_cxx::__normal_iterator<Node_N_Puzzle*, std::vector<Node_N_Puzzle, std::allocator<Node_N_Puzzle> > > const&) [360]
                0.00    0.00      54/90          std::_Vector_base<Node_N_Puzzle, std::allocator<Node_N_Puzzle> >::_M_allocate(unsigned long long) [364]
                0.00    0.00      54/333         Node_N_Puzzle&& std::forward<Node_N_Puzzle>(std::remove_reference<Node_N_Puzzle>::type&) [201]
                0.00    0.00      54/72          void std::allocator_traits<std::allocator<Node_N_Puzzle> >::construct<Node_N_Puzzle, Node_N_Puzzle>(std::allocator<Node_N_Puzzle>&, Node_N_Puzzle*, Node_N_Puzzle&&) [405]
                0.00    0.00      54/192         void std::_Destroy<Node_N_Puzzle*, Node_N_Puzzle>(Node_N_Puzzle*, Node_N_Puzzle*, std::allocator<Node_N_Puzzle>&) [248]
                0.00    0.00      54/192         std::_Vector_base<Node_N_Puzzle, std::allocator<Node_N_Puzzle> >::_M_deallocate(Node_N_Puzzle*, unsigned long long) [246]
-----------------------------------------------
                0.00    0.00      54/54          decltype ((get<0>)((forward<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&) const [445]
[448]    0.0    0.00    0.00      54         std::tuple_element<0ull, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle> >::type& std::get<0ull, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&) [448]
                0.00    0.00      54/54          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::__pair_get<0ull>::__get<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&) [446]
-----------------------------------------------
                0.00    0.00      54/54          decltype ((get<0>)((forward<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&) const [445]
[449]    0.0    0.00    0.00      54         std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>& std::forward<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&>(std::remove_reference<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>&>::type&) [449]
-----------------------------------------------
                0.00    0.00      53/53          Solver_IDAStar<Node_N_Puzzle>::search(int) [807]
[450]    0.0    0.00    0.00      53         ClosedList<Node_N_Puzzle>::isclosed(Node_N_Puzzle) [450]
                0.00    0.00      53/53          std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Node_N_Puzzle, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle> > >::end() [453]
                0.00    0.00      53/86          Node_N_Puzzle::get_state_string[abi:cxx11]() [373]
                0.00    0.00      53/53          std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Node_N_Puzzle, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle> > >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [454]
                0.00    0.00      53/53          bool std::__detail::operator!=<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>, true>(std::__detail::_Node_iterator_base<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>, true> const&, std::__detail::_Node_iterator_base<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>, true> const&) [456]
-----------------------------------------------
                0.00    0.00       7/53          std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long long, unsigned long long, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, true>*, unsigned long long) [698]
                0.00    0.00      18/53          std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long long, unsigned long long, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>, true>*, unsigned long long) [609]
                0.00    0.00      28/53          std::_Hashtable<int, std::pair<int const, std::vector<Node_N_Puzzle, std::allocator<Node_N_Puzzle> > >, std::allocator<std::pair<int const, std::vector<Node_N_Puzzle, std::allocator<Node_N_Puzzle> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long long, unsigned long long, std::__detail::_Hash_node<std::pair<int const, std::vector<Node_N_Puzzle, std::allocator<Node_N_Puzzle> > >, false>*, unsigned long long) [537]
[451]    0.0    0.00    0.00      53         std::__detail::_Prime_rehash_policy::_M_state() const [451]
-----------------------------------------------
                0.00    0.00      53/53          std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Node_N_Puzzle, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle> > >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [454]
[452]    0.0    0.00    0.00      53         std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [452]
                0.00    0.00      53/86          std::__detail::_Hash_code_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Node_N_Puzzle>, std::__detail::_Select1st, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_hash_code(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [376]
